,Topics,Sub Topic,Type,Difficulty,Project Type,Workers
1206,Computer Vision,Face Recognition,S3,10,ML,Nyoman Satiya Najwa Sadha
1207,Computer Vision,Face Recognition,S3,10,ML,I Putu Ranantha Nugraha Suparta
1208,Computer Vision,Face Recognition,S3,10,ML,Farel Eden
1209,Computer Vision,Face Recognition,S3,10,ML,Suci Rahmadani
1210,Time-series,ARIMA,S2,25,ML,Nyoman Satiya Najwa Sadha
1211,Time-series,ARIMA,S2,25,ML,Bagja Kurniadi
1212,Time-series,ARIMA,S2,25,ML,Putu Gede Agung Karna Sampalan
1213,Time-series,ARIMA,S2,25,ML,Sarah Sema Khairunisa
1214,Time-series,ARIMA,S2,25,ML,Christopher Kristianto
1215,NLP,Text Classification,S3,23,ML,Putu Gede Agung Karna Sampalan
1216,NLP,Text Classification,S3,23,ML,Nyoman Satiya Najwa Sadha
1217,NLP,Text Classification,S3,23,ML,Rikip Ginanjar
1218,NLP,Text Classification,S3,23,ML,Bagja Kurniadi
1219,NLP,Text Classification,S3,23,ML,Andhika Zulfikri
1220,Time-series,ARIMA,S2,22,ML,Nyoman Satiya Najwa Sadha
1221,Time-series,ARIMA,S2,22,ML,Suci Rahmadani
1222,Time-series,ARIMA,S2,22,ML,Alvin Tan
1223,Time-series,ARIMA,S2,22,ML,Christopher Kristianto
1224,Time-series,ARIMA,S2,22,ML,Farel Eden
1225,Back End,Node.js,S1,7,Backend,Vania Kylie
1226,Back End,Node.js,S1,7,Backend,Sandrian Yulianto
1227,Front End,Angular,S2,5,Frontend,Andi Rezal Oktavianto
1228,Front End,Angular,S2,5,Frontend,Muhammad Raden Syawali Akbar
1229,Computer Vision,Face Recognition,S3,13,ML,Sarah Sema Khairunisa
1230,Computer Vision,Face Recognition,S3,13,ML,Gabriel Kheisa
1231,Computer Vision,Face Recognition,S3,13,ML,Alvin Tan
1232,Computer Vision,Face Recognition,S3,13,ML,Christopher Kristianto
1233,Front End,Ember.js,S1,17,Frontend,Iga Narendra Pramawijaya
1234,Front End,Ember.js,S1,17,Frontend,Andi Rezal Oktavianto
1235,Front End,Ember.js,S1,17,Frontend,Imam
1236,Front End,Ember.js,S1,17,Frontend,Muhammad Raden Syawali Akbar
1237,Front End,Ember.js,S1,17,Frontend,Abiyyu Diora Haqi
1238,Classification & Regression,Gradient Boosting,S1,25,ML,Andhika Zulfikri
1239,Classification & Regression,Gradient Boosting,S1,25,ML,Christopher Kristianto
1240,Classification & Regression,Gradient Boosting,S1,25,ML,Gabriel Kheisa
1241,Classification & Regression,Gradient Boosting,S1,25,ML,Bagja Kurniadi
1242,Classification & Regression,Gradient Boosting,S1,25,ML,I Putu Ranantha Nugraha Suparta
1243,Data Engineering,Data Integration,S2,25,ML,Nyoman Satiya Najwa Sadha
1244,Data Engineering,Data Integration,S2,25,ML,Andhika Zulfikri
1245,Data Engineering,Data Integration,S2,25,ML,Putu Gede Agung Karna Sampalan
1246,Data Engineering,Data Integration,S2,25,ML,Sarah Sema Khairunisa
1247,Data Engineering,Data Integration,S2,25,ML,Farel Eden
1248,Data Engineering,Data Integration,S1,8,ML,Christopher Kristianto
1249,Data Engineering,Data Integration,S1,8,ML,Suci Rahmadani
1250,Speech / Audio,Speech Recognition,S2,14,ML,Suci Rahmadani
1251,Speech / Audio,Speech Recognition,S2,14,ML,Alvin Tan
1252,Speech / Audio,Speech Recognition,S2,14,ML,Farel Eden
1253,Speech / Audio,Speech Recognition,S2,14,ML,Gabriel Kheisa
1254,Front End,React,S3,28,Frontend,Iga Narendra Pramawijaya
1255,Front End,React,S3,28,Frontend,Abiyyu Diora Haqi
1256,Front End,React,S3,28,Frontend,Andi Rezal Oktavianto
1257,Front End,React,S3,28,Frontend,Imam
1258,Front End,React,S3,28,Frontend,Muhammad Raden Syawali Akbar
1259,Back End,Django,S2,8,Backend,Wahyu Fauzan
1260,Back End,Django,S2,8,Backend,Vania Kylie
1261,Speech / Audio,Music Information Retrieval,S2,5,ML,Nyoman Satiya Najwa Sadha
1262,Speech / Audio,Music Information Retrieval,S2,5,ML,Rikip Ginanjar
1263,Speech / Audio,Audio Signal Processing,S3,24,ML,Rikip Ginanjar
1264,Speech / Audio,Audio Signal Processing,S3,24,ML,Alvin Tan
1265,Speech / Audio,Audio Signal Processing,S3,24,ML,Putu Gede Agung Karna Sampalan
1266,Speech / Audio,Audio Signal Processing,S3,24,ML,Suci Rahmadani
1267,Speech / Audio,Audio Signal Processing,S3,24,ML,Farel Eden
1268,NLP,Text Classification,S2,13,ML,Andhika Zulfikri
1269,NLP,Text Classification,S2,13,ML,Farel Eden
1270,NLP,Text Classification,S2,13,ML,Bagja Kurniadi
1271,NLP,Text Classification,S2,13,ML,Alvin Tan
1272,Back End,Flask,S1,12,Backend,Vania Kylie
1273,Back End,Flask,S1,12,Backend,Sandrian Yulianto
1274,Back End,Flask,S1,12,Backend,Chairul Rizqi
1275,Back End,Flask,S1,12,Backend,Wahyu Fauzan
1276,Classification & Regression,Linear Regression,S1,22,ML,Rikip Ginanjar
1277,Classification & Regression,Linear Regression,S1,22,ML,Azis Sofyanto
1278,Classification & Regression,Linear Regression,S1,22,ML,Christopher Kristianto
1279,Classification & Regression,Linear Regression,S1,22,ML,Alvin Tan
1280,Classification & Regression,Linear Regression,S1,22,ML,Putu Gede Agung Karna Sampalan
1281,Classification & Regression,Linear Regression,S2,11,ML,Bagja Kurniadi
1282,Classification & Regression,Linear Regression,S2,11,ML,Andhika Zulfikri
1283,Classification & Regression,Linear Regression,S2,11,ML,Suci Rahmadani
1284,Classification & Regression,Linear Regression,S2,11,ML,Putu Gede Agung Karna Sampalan
1285,Data Engineering,Data Lake,S1,21,ML,Suci Rahmadani
1286,Data Engineering,Data Lake,S1,21,ML,Christopher Kristianto
1287,Data Engineering,Data Lake,S1,21,ML,Putu Gede Agung Karna Sampalan
1288,Data Engineering,Data Lake,S1,21,ML,I Putu Ranantha Nugraha Suparta
1289,Data Engineering,Data Lake,S1,21,ML,Gabriel Kheisa
1290,Data Engineering,ETL,S3,17,ML,Putu Gede Agung Karna Sampalan
1291,Data Engineering,ETL,S3,17,ML,Azis Sofyanto
1292,Data Engineering,ETL,S3,17,ML,Rikip Ginanjar
1293,Data Engineering,ETL,S3,17,ML,I Putu Ranantha Nugraha Suparta
1294,Data Engineering,ETL,S3,17,ML,Nyoman Satiya Najwa Sadha
1295,NLP,Sentiment Analysis,S2,16,ML,Rikip Ginanjar
1296,NLP,Sentiment Analysis,S2,16,ML,Bagja Kurniadi
1297,NLP,Sentiment Analysis,S2,16,ML,Putu Gede Agung Karna Sampalan
1298,NLP,Sentiment Analysis,S2,16,ML,Suci Rahmadani
1299,NLP,Sentiment Analysis,S2,16,ML,Alvin Tan
1300,Computer Vision,Image Segmentation,S2,14,ML,Christopher Kristianto
1301,Computer Vision,Image Segmentation,S2,14,ML,Gabriel Kheisa
1302,Computer Vision,Image Segmentation,S2,14,ML,I Putu Ranantha Nugraha Suparta
1303,Computer Vision,Image Segmentation,S2,14,ML,Rikip Ginanjar
1304,Speech / Audio,Speaker Recognition,S1,8,ML,Andhika Zulfikri
1305,Speech / Audio,Speaker Recognition,S1,8,ML,Putu Gede Agung Karna Sampalan
1306,Data Engineering,Data Lake,S1,6,ML,Alvin Tan
1307,Data Engineering,Data Lake,S1,6,ML,Nyoman Satiya Najwa Sadha
1308,Time-series,LSTM,S2,11,ML,Alvin Tan
1309,Time-series,LSTM,S2,11,ML,Sarah Sema Khairunisa
1310,Time-series,LSTM,S2,11,ML,Andhika Zulfikri
1311,Time-series,LSTM,S2,11,ML,Putu Gede Agung Karna Sampalan
1312,Front End,React,S3,12,Frontend,Iga Narendra Pramawijaya
1313,Front End,React,S3,12,Frontend,Muhammad Raden Syawali Akbar
1314,Front End,React,S3,12,Frontend,Imam
1315,Front End,React,S3,12,Frontend,Andi Rezal Oktavianto
1316,Data Engineering,Data Warehousing,S3,17,ML,Sarah Sema Khairunisa
1317,Data Engineering,Data Warehousing,S3,17,ML,Rikip Ginanjar
1318,Data Engineering,Data Warehousing,S3,17,ML,Farel Eden
1319,Data Engineering,Data Warehousing,S3,17,ML,Christopher Kristianto
1320,Data Engineering,Data Warehousing,S3,17,ML,Suci Rahmadani
1321,Back End,Express.js,S3,23,Backend,Abdullah Nur Hudi
1322,Back End,Express.js,S3,23,Backend,Chairul Rizqi
1323,Back End,Express.js,S3,23,Backend,Vania Kylie
1324,Back End,Express.js,S3,23,Backend,Sandrian Yulianto
1325,Back End,Express.js,S3,23,Backend,Wahyu Fauzan
1326,Time-series,ARIMA,S1,6,ML,Putu Gede Agung Karna Sampalan
1327,Time-series,ARIMA,S1,6,ML,Farel Eden
1328,Data Engineering,ETL,S2,14,ML,Rikip Ginanjar
1329,Data Engineering,ETL,S2,14,ML,Andhika Zulfikri
1330,Data Engineering,ETL,S2,14,ML,Gabriel Kheisa
1331,Data Engineering,ETL,S2,14,ML,Farel Eden
1332,Time-series,LSTM,S1,23,ML,Suci Rahmadani
1333,Time-series,LSTM,S1,23,ML,Rikip Ginanjar
1334,Time-series,LSTM,S1,23,ML,Alvin Tan
1335,Time-series,LSTM,S1,23,ML,Andhika Zulfikri
1336,Time-series,LSTM,S1,23,ML,Nyoman Satiya Najwa Sadha
1337,Front End,Ember.js,S3,11,Frontend,Muhammad Raden Syawali Akbar
1338,Front End,Ember.js,S3,11,Frontend,Andi Rezal Oktavianto
1339,Front End,Ember.js,S3,11,Frontend,Imam
1340,Front End,Ember.js,S3,11,Frontend,Abiyyu Diora Haqi
1341,NLP,Text Classification,S2,27,ML,Christopher Kristianto
1342,NLP,Text Classification,S2,27,ML,Bagja Kurniadi
1343,NLP,Text Classification,S2,27,ML,I Putu Ranantha Nugraha Suparta
1344,NLP,Text Classification,S2,27,ML,Farel Eden
1345,NLP,Text Classification,S2,27,ML,Nyoman Satiya Najwa Sadha
1346,Back End,Node.js,S1,27,Backend,Abdullah Nur Hudi
1347,Back End,Node.js,S1,27,Backend,Wahyu Fauzan
1348,Back End,Node.js,S1,27,Backend,Vania Kylie
1349,Back End,Node.js,S1,27,Backend,Chairul Rizqi
1350,Back End,Node.js,S1,27,Backend,Sandrian Yulianto
1351,Front End,React,S1,21,Frontend,Iga Narendra Pramawijaya
1352,Front End,React,S1,21,Frontend,Andi Rezal Oktavianto
1353,Front End,React,S1,21,Frontend,Muhammad Raden Syawali Akbar
1354,Front End,React,S1,21,Frontend,Imam
1355,Front End,React,S1,21,Frontend,Abiyyu Diora Haqi
1356,NLP,Sentiment Analysis,S2,15,ML,Farel Eden
1357,NLP,Sentiment Analysis,S2,15,ML,Rikip Ginanjar
1358,NLP,Sentiment Analysis,S2,15,ML,Christopher Kristianto
1359,NLP,Sentiment Analysis,S2,15,ML,Suci Rahmadani
1360,NLP,Sentiment Analysis,S2,15,ML,Nyoman Satiya Najwa Sadha
1361,Data Engineering,Data Integration,S3,14,ML,Bagja Kurniadi
1362,Data Engineering,Data Integration,S3,14,ML,Nyoman Satiya Najwa Sadha
1363,Data Engineering,Data Integration,S3,14,ML,Andhika Zulfikri
1364,Data Engineering,Data Integration,S3,14,ML,Azis Sofyanto
1365,Front End,Angular,S2,22,Frontend,Iga Narendra Pramawijaya
1366,Front End,Angular,S2,22,Frontend,Andi Rezal Oktavianto
1367,Front End,Angular,S2,22,Frontend,Abiyyu Diora Haqi
1368,Front End,Angular,S2,22,Frontend,Imam
1369,Front End,Angular,S2,22,Frontend,Muhammad Raden Syawali Akbar
1370,Time-series,LSTM,S2,7,ML,Christopher Kristianto
1371,Time-series,LSTM,S2,7,ML,Suci Rahmadani
1372,Classification & Regression,Random Forest,S2,19,ML,I Putu Ranantha Nugraha Suparta
1373,Classification & Regression,Random Forest,S2,19,ML,Rikip Ginanjar
1374,Classification & Regression,Random Forest,S2,19,ML,Azis Sofyanto
1375,Classification & Regression,Random Forest,S2,19,ML,Gabriel Kheisa
1376,Classification & Regression,Random Forest,S2,19,ML,Andhika Zulfikri
1377,NLP,Topic Modeling,S1,14,ML,Alvin Tan
1378,NLP,Topic Modeling,S1,14,ML,I Putu Ranantha Nugraha Suparta
1379,NLP,Topic Modeling,S1,14,ML,Andhika Zulfikri
1380,NLP,Topic Modeling,S1,14,ML,Nyoman Satiya Najwa Sadha
1381,Back End,Flask,S2,13,Backend,Wahyu Fauzan
1382,Back End,Flask,S2,13,Backend,Vania Kylie
1383,Back End,Flask,S2,13,Backend,Sandrian Yulianto
1384,Back End,Flask,S2,13,Backend,Chairul Rizqi
1385,Back End,Express.js,S1,7,Backend,Sandrian Yulianto
1386,Back End,Express.js,S1,7,Backend,Wahyu Fauzan
1387,Computer Vision,Optical Character Recognition,S2,21,ML,Gabriel Kheisa
1388,Computer Vision,Optical Character Recognition,S2,21,ML,Putu Gede Agung Karna Sampalan
1389,Computer Vision,Optical Character Recognition,S2,21,ML,Christopher Kristianto
1390,Computer Vision,Optical Character Recognition,S2,21,ML,Bagja Kurniadi
1391,Computer Vision,Optical Character Recognition,S2,21,ML,Azis Sofyanto
1392,Classification & Regression,Random Forest,S3,9,ML,Rikip Ginanjar
1393,Classification & Regression,Random Forest,S3,9,ML,Andhika Zulfikri
1394,Data Engineering,Data Lake,S3,12,ML,Nyoman Satiya Najwa Sadha
1395,Data Engineering,Data Lake,S3,12,ML,Alvin Tan
1396,Data Engineering,Data Lake,S3,12,ML,Sarah Sema Khairunisa
1397,Data Engineering,Data Lake,S3,12,ML,Christopher Kristianto
1398,Front End,React,S3,28,Frontend,Muhammad Raden Syawali Akbar
1399,Front End,React,S3,28,Frontend,Imam
1400,Front End,React,S3,28,Frontend,Iga Narendra Pramawijaya
1401,Front End,React,S3,28,Frontend,Abiyyu Diora Haqi
1402,Front End,React,S3,28,Frontend,Andi Rezal Oktavianto
1403,Back End,Flask,S3,29,Backend,Abdullah Nur Hudi
1404,Back End,Flask,S3,29,Backend,Vania Kylie
1405,Back End,Flask,S3,29,Backend,Chairul Rizqi
1406,Back End,Flask,S3,29,Backend,Sandrian Yulianto
1407,Back End,Flask,S3,29,Backend,Wahyu Fauzan
1408,Front End,React,S1,9,Frontend,Muhammad Raden Syawali Akbar
1409,Front End,React,S1,9,Frontend,Abiyyu Diora Haqi
1410,Time-series,LSTM,S2,10,ML,Sarah Sema Khairunisa
1411,Time-series,LSTM,S2,10,ML,Christopher Kristianto
1412,Time-series,LSTM,S2,10,ML,I Putu Ranantha Nugraha Suparta
1413,Time-series,LSTM,S2,10,ML,Farel Eden
1414,Back End,Flask,S1,26,Backend,Vania Kylie
1415,Back End,Flask,S1,26,Backend,Sandrian Yulianto
1416,Back End,Flask,S1,26,Backend,Abdullah Nur Hudi
1417,Back End,Flask,S1,26,Backend,Chairul Rizqi
1418,Back End,Flask,S1,26,Backend,Wahyu Fauzan
1419,Time-series,ARIMA,S3,8,ML,Suci Rahmadani
1420,Time-series,ARIMA,S3,8,ML,Putu Gede Agung Karna Sampalan
1421,Computer Vision,Image Segmentation,S2,5,ML,Azis Sofyanto
1422,Computer Vision,Image Segmentation,S2,5,ML,Suci Rahmadani
1423,Speech / Audio,Speech Recognition,S2,22,ML,Sarah Sema Khairunisa
1424,Speech / Audio,Speech Recognition,S2,22,ML,Farel Eden
1425,Speech / Audio,Speech Recognition,S2,22,ML,Suci Rahmadani
1426,Speech / Audio,Speech Recognition,S2,22,ML,Putu Gede Agung Karna Sampalan
1427,Speech / Audio,Speech Recognition,S2,22,ML,I Putu Ranantha Nugraha Suparta
1428,Data Engineering,Data Lake,S1,18,ML,Putu Gede Agung Karna Sampalan
1429,Data Engineering,Data Lake,S1,18,ML,Bagja Kurniadi
1430,Data Engineering,Data Lake,S1,18,ML,Farel Eden
1431,Data Engineering,Data Lake,S1,18,ML,Christopher Kristianto
1432,Data Engineering,Data Lake,S1,18,ML,Gabriel Kheisa
1433,NLP,Text Classification,S2,16,ML,Christopher Kristianto
1434,NLP,Text Classification,S2,16,ML,Suci Rahmadani
1435,NLP,Text Classification,S2,16,ML,Azis Sofyanto
1436,NLP,Text Classification,S2,16,ML,Bagja Kurniadi
1437,NLP,Text Classification,S2,16,ML,Rikip Ginanjar
1438,Speech / Audio,Music Information Retrieval,S3,17,ML,I Putu Ranantha Nugraha Suparta
1439,Speech / Audio,Music Information Retrieval,S3,17,ML,Bagja Kurniadi
1440,Speech / Audio,Music Information Retrieval,S3,17,ML,Sarah Sema Khairunisa
1441,Speech / Audio,Music Information Retrieval,S3,17,ML,Nyoman Satiya Najwa Sadha
1442,Speech / Audio,Music Information Retrieval,S3,17,ML,Azis Sofyanto
1443,NLP,Named Entity Recognition,S2,27,ML,Azis Sofyanto
1444,NLP,Named Entity Recognition,S2,27,ML,Putu Gede Agung Karna Sampalan
1445,NLP,Named Entity Recognition,S2,27,ML,Farel Eden
1446,NLP,Named Entity Recognition,S2,27,ML,Gabriel Kheisa
1447,NLP,Named Entity Recognition,S2,27,ML,Christopher Kristianto
1448,Computer Vision,Object Detection,S2,25,ML,Gabriel Kheisa
1449,Computer Vision,Object Detection,S2,25,ML,I Putu Ranantha Nugraha Suparta
1450,Computer Vision,Object Detection,S2,25,ML,Andhika Zulfikri
1451,Computer Vision,Object Detection,S2,25,ML,Sarah Sema Khairunisa
1452,Computer Vision,Object Detection,S2,25,ML,Putu Gede Agung Karna Sampalan
1453,Speech / Audio,Audio Signal Processing,S2,28,ML,Suci Rahmadani
1454,Speech / Audio,Audio Signal Processing,S2,28,ML,Sarah Sema Khairunisa
1455,Speech / Audio,Audio Signal Processing,S2,28,ML,Gabriel Kheisa
1456,Speech / Audio,Audio Signal Processing,S2,28,ML,Rikip Ginanjar
1457,Speech / Audio,Audio Signal Processing,S2,28,ML,Andhika Zulfikri
1458,Computer Vision,Optical Character Recognition,S2,14,ML,Christopher Kristianto
1459,Computer Vision,Optical Character Recognition,S2,14,ML,Alvin Tan
1460,Computer Vision,Optical Character Recognition,S2,14,ML,Bagja Kurniadi
1461,Computer Vision,Optical Character Recognition,S2,14,ML,Azis Sofyanto
1462,Back End,Express.js,S2,13,Backend,Wahyu Fauzan
1463,Back End,Express.js,S2,13,Backend,Vania Kylie
1464,Back End,Express.js,S2,13,Backend,Abdullah Nur Hudi
1465,Back End,Express.js,S2,13,Backend,Sandrian Yulianto
1466,Front End,React,S2,14,Frontend,Abiyyu Diora Haqi
1467,Front End,React,S2,14,Frontend,Andi Rezal Oktavianto
1468,Front End,React,S2,14,Frontend,Muhammad Raden Syawali Akbar
1469,Front End,React,S2,14,Frontend,Imam
1470,NLP,Sentiment Analysis,S2,5,ML,Sarah Sema Khairunisa
1471,NLP,Sentiment Analysis,S2,5,ML,Bagja Kurniadi
1472,Back End,Flask,S3,16,Backend,Sandrian Yulianto
1473,Back End,Flask,S3,16,Backend,Chairul Rizqi
1474,Back End,Flask,S3,16,Backend,Wahyu Fauzan
1475,Back End,Flask,S3,16,Backend,Vania Kylie
1476,Back End,Flask,S3,16,Backend,Abdullah Nur Hudi
1477,Computer Vision,Optical Character Recognition,S1,18,ML,Gabriel Kheisa
1478,Computer Vision,Optical Character Recognition,S1,18,ML,Farel Eden
1479,Computer Vision,Optical Character Recognition,S1,18,ML,Suci Rahmadani
1480,Computer Vision,Optical Character Recognition,S1,18,ML,Nyoman Satiya Najwa Sadha
1481,Computer Vision,Optical Character Recognition,S1,18,ML,Sarah Sema Khairunisa
1482,NLP,Named Entity Recognition,S2,17,ML,Suci Rahmadani
1483,NLP,Named Entity Recognition,S2,17,ML,Rikip Ginanjar
1484,NLP,Named Entity Recognition,S2,17,ML,Putu Gede Agung Karna Sampalan
1485,NLP,Named Entity Recognition,S2,17,ML,Nyoman Satiya Najwa Sadha
1486,NLP,Named Entity Recognition,S2,17,ML,Bagja Kurniadi
1487,Back End,Flask,S1,26,Backend,Vania Kylie
1488,Back End,Flask,S1,26,Backend,Wahyu Fauzan
1489,Back End,Flask,S1,26,Backend,Abdullah Nur Hudi
1490,Back End,Flask,S1,26,Backend,Sandrian Yulianto
1491,Back End,Flask,S1,26,Backend,Chairul Rizqi
1492,Back End,Flask,S2,25,Backend,Vania Kylie
1493,Back End,Flask,S2,25,Backend,Sandrian Yulianto
1494,Back End,Flask,S2,25,Backend,Abdullah Nur Hudi
1495,Back End,Flask,S2,25,Backend,Chairul Rizqi
1496,Back End,Flask,S2,25,Backend,Wahyu Fauzan
1497,Classification & Regression,Random Forest,S2,20,ML,Andhika Zulfikri
1498,Classification & Regression,Random Forest,S2,20,ML,Putu Gede Agung Karna Sampalan
1499,Classification & Regression,Random Forest,S2,20,ML,Rikip Ginanjar
1500,Classification & Regression,Random Forest,S2,20,ML,Azis Sofyanto
1501,Classification & Regression,Random Forest,S2,20,ML,I Putu Ranantha Nugraha Suparta
1502,Data Engineering,Data Warehousing,S3,8,ML,Putu Gede Agung Karna Sampalan
1503,Data Engineering,Data Warehousing,S3,8,ML,Azis Sofyanto
1504,NLP,Text Classification,S1,21,ML,Sarah Sema Khairunisa
1505,NLP,Text Classification,S1,21,ML,Bagja Kurniadi
1506,NLP,Text Classification,S1,21,ML,Nyoman Satiya Najwa Sadha
1507,NLP,Text Classification,S1,21,ML,I Putu Ranantha Nugraha Suparta
1508,NLP,Text Classification,S1,21,ML,Andhika Zulfikri
1509,Time-series,ARIMA,S1,24,ML,Christopher Kristianto
1510,Time-series,ARIMA,S1,24,ML,Rikip Ginanjar
1511,Time-series,ARIMA,S1,24,ML,Azis Sofyanto
1512,Time-series,ARIMA,S1,24,ML,Alvin Tan
1513,Time-series,ARIMA,S1,24,ML,Putu Gede Agung Karna Sampalan
1514,Classification & Regression,Linear Regression,S2,21,ML,Sarah Sema Khairunisa
1515,Classification & Regression,Linear Regression,S2,21,ML,Rikip Ginanjar
1516,Classification & Regression,Linear Regression,S2,21,ML,Gabriel Kheisa
1517,Classification & Regression,Linear Regression,S2,21,ML,Azis Sofyanto
1518,Classification & Regression,Linear Regression,S2,21,ML,Alvin Tan
1519,Data Engineering,ETL,S1,7,ML,Farel Eden
1520,Data Engineering,ETL,S1,7,ML,Christopher Kristianto
1521,Back End,Node.js,S2,20,Backend,Abdullah Nur Hudi
1522,Back End,Node.js,S2,20,Backend,Chairul Rizqi
1523,Back End,Node.js,S2,20,Backend,Wahyu Fauzan
1524,Back End,Node.js,S2,20,Backend,Vania Kylie
1525,Back End,Node.js,S2,20,Backend,Sandrian Yulianto
1526,Time-series,ARIMA,S3,13,ML,I Putu Ranantha Nugraha Suparta
1527,Time-series,ARIMA,S3,13,ML,Rikip Ginanjar
1528,Time-series,ARIMA,S3,13,ML,Christopher Kristianto
1529,Time-series,ARIMA,S3,13,ML,Gabriel Kheisa
1530,Speech / Audio,Speaker Recognition,S1,15,ML,Azis Sofyanto
1531,Speech / Audio,Speaker Recognition,S1,15,ML,Bagja Kurniadi
1532,Speech / Audio,Speaker Recognition,S1,15,ML,Sarah Sema Khairunisa
1533,Speech / Audio,Speaker Recognition,S1,15,ML,Farel Eden
1534,Speech / Audio,Speaker Recognition,S1,15,ML,Suci Rahmadani
1535,Front End,Angular,S3,13,Frontend,Iga Narendra Pramawijaya
1536,Front End,Angular,S3,13,Frontend,Abiyyu Diora Haqi
1537,Front End,Angular,S3,13,Frontend,Andi Rezal Oktavianto
1538,Front End,Angular,S3,13,Frontend,Imam
1539,Time-series,LSTM,S2,25,ML,Putu Gede Agung Karna Sampalan
1540,Time-series,LSTM,S2,25,ML,Farel Eden
1541,Time-series,LSTM,S2,25,ML,Nyoman Satiya Najwa Sadha
1542,Time-series,LSTM,S2,25,ML,Azis Sofyanto
1543,Time-series,LSTM,S2,25,ML,Andhika Zulfikri
1544,Data Engineering,ETL,S2,9,ML,Alvin Tan
1545,Data Engineering,ETL,S2,9,ML,Nyoman Satiya Najwa Sadha
1546,Computer Vision,Image Segmentation,S2,20,ML,Azis Sofyanto
